ssvid,eez,year,flag_iso3,fishing_hours,eez_iso3
553111765,8316,2018,PNG,451.10055555555573,FSM
431310000,8314,2017,JPN,41.43277777777778,SLB
431310000,8316,2017,JPN,171.44583333333333,FSM
431310000,8487,2017,JPN,19.693888888888885,JPN
431310000,8324,2017,JPN,250.12972222222226,PNG
432549000,NA,2021,JPN,1.4627777777777777,high_seas
432549000,8488,2021,JPN,286.85083333333404,KIR
432549000,8487,2021,JPN,162.50138888888893,JPN
432549000,8317,2021,JPN,43.40527777777784,NRU
432549000,8316,2021,JPN,171.42223176222234,FSM
432549000,8324,2021,JPN,522.5102777777782,PNG
416229500,NA,2017,TWN,1535.2769444444443,high_seas
416229500,8315,2017,TWN,28.260277777777777,PLW
416000477,8343,2021,TWN,2.089722222222222,MUS
416000477,NA,2021,TWN,5064.161670502778,high_seas
416002575,8321,2019,TWN,68.52444444444443,TWN
416002201,8487,2023,TWN,18.526944444444446,JPN
416002201,8321,2023,TWN,7.550000000000002,TWN
416002201,NA,2023,TWN,4260.531944444446,high_seas
416002201,8486,2023,TWN,3.753888888888889,CHN
200021405,8316,2020,TWN,5.717777777777778,FSM
200021405,8486,2020,TWN,2.0077777777777777,CHN
200021405,NA,2020,TWN,656.8236111111112,high_seas
200021405,8321,2020,TWN,108.85055555555554,TWN
416000947,49003,2022,TWN,182.29683611111116,NA
416000947,8487,2022,TWN,22.11406388888889,JPN
416000947,8316,2022,TWN,0.5480555555555555,FSM
416000947,NA,2022,TWN,865.0348888888888,high_seas
416000947,8321,2022,TWN,693.2648972222221,TWN
416000947,8486,2022,TWN,483.89451111111117,CHN
416000947,8322,2022,TWN,369.1415,PHL
416002494,8322,2023,TWN,771.8541666666665,PHL
416002477,8343,2021,TWN,34.00361111111109,MUS
416002477,8338,2021,TWN,48.25888888888889,FRA
416002477,NA,2021,TWN,6252.111291457222,high_seas
416000783,8321,2016,TWN,5.096666666666666,TWN
416000783,8487,2016,TWN,11.829444444444444,JPN
416000978,8316,2018,TWN,0.8897222222222222,FSM
416000978,8315,2018,TWN,15.479166666666666,PLW
416000978,NA,2018,TWN,2429.228888888889,high_seas
431600210,8315,2019,JPN,934.1547222222223,PLW
431600210,NA,2019,JPN,618.9736111111112,high_seas
416002481,NA,2021,TWN,2187.585744048889,high_seas
416002481,8321,2021,TWN,3.4633333333333334,TWN
200021441,NA,2020,TWN,945.2122222222223,high_seas
412420501,NA,2024,CHN,257.7377777777778,high_seas
431601775,NA,2015,JPN,95.83916666666667,high_seas
431601775,8316,2015,JPN,391.7144444444445,FSM
431601775,8487,2015,JPN,30.90972222222222,JPN
416003055,NA,2017,TWN,168.90083333333334,high_seas
548487100,NA,2016,PHL,0.5530555555555556,high_seas
548487100,8314,2016,PHL,253.05472222222218,SLB
548487100,8324,2016,PHL,686.6072222222224,PNG
548487100,8317,2016,PHL,41.340555555555554,NRU
548487100,8316,2016,PHL,71.43111111111111,FSM
548487100,8318,2016,PHL,29.757777777777783,MHL
548487100,8488,2016,PHL,32.507222222222225,KIR
412460004,8446,2021,CHN,2801.7832837736123,NZL
412460004,8445,2021,CHN,163.34220873777784,WSM
412460004,8316,2021,CHN,965.4067445441668,FSM
412460004,8444,2021,CHN,6.457222222222222,USA
432685000,48957,2018,JPN,36.35944444444445,USA
432685000,8487,2018,JPN,0.996388888888889,JPN
432685000,8324,2018,JPN,266.5627777777778,PNG
432685000,8316,2018,JPN,795.6416666666667,FSM
432685000,NA,2018,JPN,3.1119444444444446,high_seas
432685000,8317,2018,JPN,18.12027777777778,NRU
416000392,8486,2021,TWN,0.46638888888888885,CHN
416000392,8321,2021,TWN,1340.446002777778,TWN
416000985,NA,2024,TWN,0.16416666666666666,high_seas
416000985,8321,2024,TWN,6.939166666666668,TWN
416003627,NA,2020,TWN,7.3677777777777775,high_seas
416003505,8321,2022,TWN,1115.9791330555556,TWN
416003505,49003,2022,TWN,1016.2898555555556,NA
416003505,8322,2022,TWN,742.4734805555555,PHL
416532000,8316,2019,TWN,54.389166666666675,FSM
416532000,8315,2019,TWN,4.406666666666667,PLW
416532000,8318,2019,TWN,4.983055555555556,MHL
416532000,8488,2019,TWN,696.2430555555557,KIR
416532000,8324,2019,TWN,66.80861111111112,PNG
416532000,8317,2019,TWN,165.3330555555556,NRU
416532000,8326,2019,TWN,16.962777777777777,TUV
431680730,NA,2024,JPN,99.53833333333333,high_seas
431680730,8487,2024,JPN,188.77138888888888,JPN
431680360,NA,2019,JPN,680.1038888888888,high_seas
431680360,8315,2019,JPN,694.4802777777779,PLW
431500880,8487,2022,JPN,745.6478438888887,JPN
431500880,NA,2022,JPN,1006.5885111111111,high_seas
431680630,8487,2022,JPN,6.441958333333333,JPN
431680630,NA,2022,JPN,752.1050531841665,high_seas
431680630,8315,2022,JPN,769.3686637933333,PLW
431501170,NA,2017,JPN,32.04194444444445,high_seas
431501170,8487,2017,JPN,447.96916666666664,JPN
431501170,8315,2017,JPN,545.0125,PLW
431501646,8487,2022,JPN,869.5980083333334,JPN
431501646,NA,2022,JPN,1092.7931508586112,high_seas
431501646,8315,2022,JPN,703.483375,PLW
440226000,8317,2017,KOR,20.85833333333333,NRU
440226000,8314,2017,KOR,133.6927777777778,SLB
440226000,8450,2017,KOR,34.13416666666668,KIR
440226000,8326,2017,KOR,48.6413888888889,TUV
440226000,8324,2017,KOR,18.14944444444444,PNG
440226000,NA,2017,KOR,80.14972222222224,high_seas
440226000,8487,2017,KOR,0.9788888888888889,JPN
440226000,8316,2017,KOR,61.06472222222223,FSM
440226000,8488,2017,KOR,83.40000000000002,KIR
416002477,8321,2024,TWN,39.29861111111111,TWN
416002477,NA,2024,TWN,247.27416666666664,high_seas
416002477,8486,2024,TWN,39.29861111111111,CHN
416000228,NA,2021,TWN,2465.9550000000004,high_seas
416000228,8487,2021,TWN,0.3333333333333333,JPN
201707002,8321,2021,TWN,270.70194444444445,TWN
201707002,NA,2021,TWN,429.8965808075001,high_seas
416000445,8321,2021,TWN,8.132363888888888,TWN
416000445,8486,2021,TWN,0.9827777777777778,CHN
416000445,NA,2021,TWN,585.3338888888889,high_seas
416000445,8322,2021,TWN,2.098888888888889,PHL
510054000,8316,2018,FSM,1042.1933333333336,FSM
510054000,8318,2018,FSM,132.4577777777778,MHL
510054000,8487,2018,FSM,1.3494444444444444,JPN
510054000,8324,2018,FSM,575.5397222222223,PNG
510054000,8317,2018,FSM,0.19777777777777777,NRU
431704490,NA,2014,JPN,4519.118055555556,high_seas
431704490,8484,2014,JPN,38.88472222222222,VNM
431704490,8477,2014,JPN,69.98138888888889,COD
431704490,8355,2014,JPN,225.27944444444444,SDN
431704490,8478,2014,JPN,23.160833333333333,AGO
431704490,8426,2014,JPN,0.355,COL
431704490,8331,2014,JPN,15.962222222222223,KHM
431704490,8364,2014,JPN,2.6975,ESP
431704490,8368,2014,JPN,7.753055555555555,ESH
431704490,8423,2014,JPN,22.655555555555555,PAN
431704490,5694,2014,JPN,22.81277777777778,SWE
431704490,8332,2014,JPN,13.287777777777778,THA
431704490,8318,2014,JPN,66.92555555555556,MHL
431704490,8425,2014,JPN,30.123333333333335,NIC
431704490,8362,2014,JPN,1.6144444444444446,CPV
432685000,8324,2021,JPN,485.34592715611103,PNG
432685000,NA,2021,JPN,0.37722222222222224,high_seas
432685000,8316,2021,JPN,142.84527777777782,FSM
432685000,8488,2021,JPN,6.289444444444443,KIR
432685000,8487,2021,JPN,1.4738888888888888,JPN
416000627,8487,2017,TWN,4.638888888888889,JPN
416000947,8486,2021,TWN,479.97397222222224,CHN
416000947,NA,2021,TWN,233.03333333333336,high_seas
416000947,8321,2021,TWN,115.15245,TWN
416002477,8348,2020,TWN,741.6252777777777,MDG
416002477,8343,2020,TWN,35.22527777777778,MUS
416002477,8338,2020,TWN,29.585277777777776,FRA
416002477,NA,2020,TWN,7761.52,high_seas
431680230,8315,2017,JPN,310.2994444444444,PLW
431680230,8487,2017,JPN,171.05083333333334,JPN
431680230,NA,2017,JPN,167.07305555555556,high_seas
548487100,8318,2019,PHL,12.732222222222223,MHL
548487100,8488,2019,PHL,93.53611111111113,KIR
548487100,8317,2019,PHL,2.4299999999999997,NRU
548487100,8324,2019,PHL,123.18611111111113,PNG
548487100,8316,2019,PHL,43.24000000000001,FSM
548051500,8324,2022,PHL,348.59166666666687,PNG
553111754,8488,2015,PNG,43.0038888888889,KIR
553111754,8441,2015,PNG,191.6825,KIR
553111754,8316,2015,PNG,1.636111111111111,FSM
553111754,8314,2015,PNG,205.56111111111116,SLB
553111754,8450,2015,PNG,32.80694444444444,KIR
553111754,8326,2015,PNG,46.08416666666666,TUV
553111754,NA,2015,PNG,224.58999999999997,high_seas
553111754,8321,2015,PNG,5.434444444444445,TWN
412467334,8318,2022,CHN,3880.8834846619466,MHL
412467334,8488,2022,CHN,0.04083333333333333,KIR
412467334,8316,2022,CHN,8.669166666666666,FSM
432549000,8487,2019,JPN,9.380277777777776,JPN
432549000,8315,2019,JPN,49.37361111111112,PLW
432549000,8324,2019,JPN,579.7705555555558,PNG
432549000,8317,2019,JPN,24.67472222222224,NRU
432549000,NA,2019,JPN,55.45805555555555,high_seas
432549000,8316,2019,JPN,710.9966666666674,FSM
431308000,8487,2022,JPN,28.59472222222222,JPN
431308000,8324,2022,JPN,76.77611111111112,PNG
431308000,8316,2022,JPN,11.713888888888889,FSM
416002222,NA,2020,TWN,3978.04527777778,high_seas
416002222,8487,2020,TWN,0.4147222222222222,JPN
416001547,8321,2017,TWN,416.6208333333333,TWN
416001547,8486,2017,TWN,3.361944444444444,CHN
416001547,8487,2017,TWN,12.711944444444445,JPN
431680360,8487,2016,JPN,52.88722222222223,JPN
431680360,8315,2016,JPN,676.411388888889,PLW
431680360,NA,2016,JPN,454.2547222222222,high_seas
431200460,NA,2020,JPN,376.4372222222222,high_seas
431200460,8487,2020,JPN,315.01666666666677,JPN
431200460,8315,2020,JPN,631.2777777777778,PLW
431128000,8314,2021,JPN,0.41888888888888887,SLB
431128000,8324,2021,JPN,425.4899200994447,PNG
431128000,8316,2021,JPN,99.10527777777784,FSM
431128000,8487,2021,JPN,1.0994444444444444,JPN
200021405,8321,2022,TWN,1874.333808611111,TWN
200021405,48954,2022,TWN,362.3953583333333,TWN
701,NA,2019,ARG,84.36972222222222,high_seas
431601590,NA,2021,JPN,246.45333333333332,high_seas
431601590,8487,2021,JPN,596.2102777777777,JPN
431601590,8315,2021,JPN,200.46444444444444,PLW
431167000,8315,2018,JPN,113.9363888888889,PLW
431167000,8324,2018,JPN,250.36805555555566,PNG
431167000,8318,2018,JPN,38.40416666666669,MHL
431167000,8316,2018,JPN,843.6902777777781,FSM
431167000,NA,2018,JPN,251.9227777777778,high_seas
431167000,8487,2018,JPN,0.3636111111111111,JPN
431167000,8317,2018,JPN,35.995833333333344,NRU
416000402,NA,2017,TWN,1910.3205555555555,high_seas
431680160,NA,2016,JPN,178.12750000000003,high_seas
431680160,8487,2016,JPN,242.0302777777778,JPN
200023437,8315,2018,TWN,12.248333333333333,PLW
200023437,NA,2018,TWN,859.2694444444445,high_seas
416003505,8322,2023,TWN,993.7552777777778,PHL
416003505,49003,2023,TWN,890.3780555555554,NA
416003505,8321,2023,TWN,1164.0975000000003,TWN
431601775,8487,2016,JPN,310.02722222222224,JPN
431601775,NA,2016,JPN,1423.5225,high_seas
432685000,8316,2019,JPN,176.98083333333335,FSM
432685000,8324,2019,JPN,681.7580555555555,PNG
432685000,8314,2019,JPN,7.790555555555554,SLB
432685000,NA,2019,JPN,1.5469444444444445,high_seas
432726000,8488,2022,JPN,2.719722222222221,KIR
432726000,8324,2022,JPN,20.949444444444463,PNG
416000817,NA,2014,TWN,498.1511111111111,high_seas
416000817,8315,2014,TWN,108.55583333333334,PLW
416000817,8492,2014,TWN,45.7475,IDN
510057000,8324,2022,FSM,3.375833333333332,PNG
510057000,8316,2022,FSM,39.02671448111115,FSM
510057000,8487,2022,FSM,3.4858333333333342,JPN
510057000,8314,2022,FSM,0.5722222222222222,SLB
413345000,8325,2020,CHN,52.076666666666696,FJI
413345000,NA,2020,CHN,769.1411111111115,high_seas
413345000,8313,2020,CHN,1078.969722222223,VUT
413345000,8314,2020,CHN,4041.4163888888907,SLB
416001547,8321,2019,TWN,923.158611111111,TWN
416001547,48954,2019,TWN,0.6277777777777778,TWN
416001547,8486,2019,TWN,9.128333333333332,CHN
416001547,8487,2019,TWN,160.64444444444445,JPN
367344000,8488,2014,USA,38.89861111111111,KIR
367344000,8326,2014,USA,34.08222222222222,TUV
416004368,NA,2017,TWN,5138.913611111109,high_seas
416004368,8315,2017,TWN,21.953611111111112,PLW
416004368,8316,2017,TWN,5.442222222222222,FSM
416004687,8486,2019,TWN,0.6033333333333333,CHN
416004687,8321,2019,TWN,14.686666666666655,TWN
416004687,8315,2019,TWN,2.111388888888889,PLW
416004687,NA,2019,TWN,2120.243888888889,high_seas
510073000,8316,2023,FSM,5.639722222222221,FSM
510073000,8441,2023,FSM,78.43277777777786,KIR
510073000,8488,2023,FSM,100.14250000000011,KIR
510073000,NA,2023,FSM,0.2922222222222222,high_seas
510073000,8318,2023,FSM,313.55611111111153,MHL
510073000,8324,2023,FSM,4.084166666666665,PNG
510073000,8321,2023,FSM,1.421944444444444,TWN
431501545,8487,2017,JPN,0.778888888888889,JPN
431128000,8324,2017,JPN,673.2455555555557,PNG
431128000,8315,2017,JPN,101.79666666666668,PLW
431128000,NA,2017,JPN,205.0586111111111,high_seas
431128000,8316,2017,JPN,572.7050000000002,FSM
431128000,8314,2017,JPN,20.653333333333336,SLB
431128000,48957,2017,JPN,9.326944444444445,USA
416002251,8338,2020,TWN,33.24138888888889,FRA
416002251,NA,2020,TWN,5691.28388888889,high_seas
416002251,8343,2020,TWN,574.8775,MUS
416002251,48980,2020,TWN,75.54750000000003,USA
416002291,NA,2020,TWN,4295.610555555555,high_seas
416002291,8321,2020,TWN,0.6497222222222222,TWN
416002291,8316,2020,TWN,860.58,FSM
416002291,8487,2020,TWN,5.123055555555556,JPN
416002989,8315,2017,TWN,294.0733333333334,PLW
416000502,NA,2020,TWN,223.86305555555555,high_seas
416002251,8322,2022,TWN,4.85861388888889,PHL
416002251,NA,2022,TWN,3792.8266053588886,high_seas
416002251,8316,2022,TWN,2.776111111111111,FSM
416002251,8321,2022,TWN,23.24513888888889,TWN
416500000,8314,2015,TWN,177.35555555555558,SLB
416500000,8450,2015,TWN,51.33555555555556,KIR
416500000,8451,2015,TWN,0.28944444444444445,USA
416500000,8317,2015,TWN,390.39694444444444,NRU
416500000,8316,2015,TWN,337.60361111111115,FSM
416500000,8318,2015,TWN,85.02583333333335,MHL
416500000,8488,2015,TWN,454.6091666666667,KIR
416500000,NA,2015,TWN,115.6361111111111,high_seas
416500000,8321,2015,TWN,3.234722222222223,TWN
416500000,8324,2015,TWN,57.62722222222223,PNG
416001159,8322,2022,TWN,395.83358055555544,PHL
416001159,8321,2022,TWN,689.252852777778,TWN
416001159,8486,2022,TWN,3.168433333333333,CHN
416002291,8321,2022,TWN,0.8150027777777777,TWN
416002291,NA,2022,TWN,4609.9217,high_seas
416002117,48980,2020,TWN,0.33138888888888884,USA
416002117,NA,2020,TWN,1460.9855555555555,high_seas
553111750,8314,2018,PNG,112.99694444444447,SLB
553111750,NA,2018,PNG,3.9077777777777776,high_seas
553111750,8326,2018,PNG,39.01305555555558,TUV
553111750,8324,2018,PNG,345.108888888889,PNG
553111750,8488,2018,PNG,542.0083333333336,KIR
553111750,8318,2018,PNG,191.69833333333344,MHL
553111750,8317,2018,PNG,931.2630555555559,NRU
553111750,8316,2018,PNG,404.3702777777779,FSM
416002165,NA,2020,TWN,679.1630555555556,high_seas
416002165,8322,2020,TWN,9.806111111111111,PHL
416002165,8316,2020,TWN,1395.6780555555556,FSM
416002165,8321,2020,TWN,0.26722222222222225,TWN
431602750,NA,2015,JPN,1562.026388888889,high_seas
431602750,8487,2015,JPN,81.86805555555556,JPN
431301296,8315,2017,JPN,787.2694444444444,PLW
431301296,NA,2017,JPN,247.69083333333333,high_seas
431301296,8487,2017,JPN,376.6813888888889,JPN
431680460,8315,2015,JPN,143.8086111111111,PLW
431680730,8487,2020,JPN,389.9527777777778,JPN
431680730,8315,2020,JPN,1413.723888888889,PLW
431680730,NA,2020,JPN,1632.4977777777779,high_seas
431601590,8315,2017,JPN,1946.7097222222224,PLW
431680730,NA,2017,JPN,3.4833333333333334,high_seas
431680730,8315,2017,JPN,2036.516111111111,PLW
431331000,8324,2019,JPN,1108.2211111111112,PNG
431331000,NA,2019,JPN,18.71333333333333,high_seas
431331000,8316,2019,JPN,548.9877777777781,FSM
431310000,8316,2023,JPN,7.116388888888889,FSM
431310000,8324,2023,JPN,13.61138888888889,PNG
440226000,8450,2015,KOR,139.36277777777778,KIR
440226000,NA,2015,KOR,210.66583333333335,high_seas
440226000,8446,2015,KOR,17.609722222222224,NZL
440226000,8442,2015,KOR,3.113888888888889,USA
440226000,8316,2015,KOR,31.298333333333332,FSM
440226000,8324,2015,KOR,10.30527777777778,PNG
440226000,8441,2015,KOR,232.14805555555557,KIR
440226000,8488,2015,KOR,477.3763888888889,KIR
440226000,8314,2015,KOR,105.9675,SLB
440226000,8326,2015,KOR,257.58805555555557,TUV
432685000,8324,2022,JPN,2.3938888888888887,PNG
416003684,NA,2018,TWN,218.9680555555556,high_seas
416003684,8316,2018,TWN,21.530833333333334,FSM
416003684,8315,2018,TWN,2382.7511111111116,PLW
416003189,NA,2016,TWN,1618.4536111111115,high_seas
416002142,8315,2019,TWN,2331.774166666667,PLW
416002142,NA,2019,TWN,2871.8413888888886,high_seas
431680680,NA,2021,JPN,2382.6913234791664,high_seas
431680680,8487,2021,JPN,1383.1990910755555,JPN
553111765,8450,2016,PNG,1.3516666666666666,KIR
553111765,8326,2016,PNG,58.17527777777777,TUV
553111765,8488,2016,PNG,501.66277777777805,KIR
553111765,8318,2016,PNG,158.8938888888889,MHL
553111765,8317,2016,PNG,216.46444444444444,NRU
553111765,8322,2016,PNG,0.21444444444444444,PHL
553111765,8324,2016,PNG,819.0027777777781,PNG
553111765,NA,2016,PNG,0.20944444444444443,high_seas
553111765,8316,2016,PNG,209.8441666666667,FSM
416002481,NA,2024,TWN,512.3688888888888,high_seas
416002481,8486,2024,TWN,75.40305555555557,CHN
416002481,8321,2024,TWN,100.06055555555557,TWN
416002973,8316,2020,TWN,1328.5422222222223,FSM
416002973,8315,2020,TWN,15.128055555555555,PLW
416002973,NA,2020,TWN,1459.7563888888888,high_seas
510078000,8488,2021,FSM,618.2419595077786,KIR
510078000,8314,2021,FSM,42.019166666666706,SLB
510078000,8324,2021,FSM,80.69027777777785,PNG
510078000,8316,2021,FSM,133.36475808194456,FSM
510078000,8326,2021,FSM,48.109669462222314,TUV
510078000,8317,2021,FSM,21.976666666666667,NRU
416001252,48957,2017,TWN,1.5130555555555556,USA
416001252,8487,2017,TWN,31.824444444444445,JPN
416001252,8316,2017,TWN,30.613888888888884,FSM
416001252,NA,2017,TWN,3834.279166666667,high_seas
416001252,8315,2017,TWN,7.436388888888889,PLW
416000662,48957,2017,TWN,0.5583333333333333,USA
416000662,NA,2017,TWN,2419.8397222222225,high_seas
416000662,8315,2017,TWN,1.2091666666666665,PLW
416000662,8321,2017,TWN,15.893055555555556,TWN
200021422,NA,2020,NA,994.6291666666665,high_seas
431680550,8315,2022,JPN,84.40027777777779,PLW
431680550,8487,2022,JPN,221.5156888888889,JPN
431680550,48954,2022,JPN,0.9754861111111112,TWN
431680550,NA,2022,JPN,128.13529166666666,high_seas
431680154,NA,2023,JPN,1022.0447222222224,high_seas
431680154,8487,2023,JPN,540.7358333333333,JPN
416000477,NA,2017,TWN,2048.130833333333,high_seas
416000415,NA,2022,TWN,1566.9873111111115,high_seas
416000415,8321,2022,TWN,162.13038888888886,TWN
416000415,8322,2022,TWN,101.34977222222221,PHL
416000415,8487,2022,TWN,105.16057222222221,JPN
431200460,NA,2017,JPN,1112.0372222222222,high_seas
431200460,8487,2017,JPN,650.1963888888888,JPN
431680230,8315,2018,JPN,539.6700000000001,PLW
431680230,8487,2018,JPN,68.30527777777777,JPN
431680230,NA,2018,JPN,411.2513888888889,high_seas
431680550,8315,2017,JPN,93.08194444444445,PLW
431680550,8487,2017,JPN,174.23194444444442,JPN
431671000,8488,2014,JPN,24.468888888888888,KIR
431671000,8316,2014,JPN,68.85944444444445,FSM
431671000,8324,2014,JPN,126.40083333333334,PNG
510073000,8314,2017,FSM,453.45000000000005,SLB
510073000,8451,2017,FSM,5.5252777777777755,USA
510073000,8326,2017,FSM,81.85750000000002,TUV
510073000,8316,2017,FSM,351.3983333333334,FSM
510073000,8318,2017,FSM,0.022222222222222223,MHL
510073000,NA,2017,FSM,452.3916666666668,high_seas
510073000,8450,2017,FSM,382.93638888888904,KIR
510073000,8324,2017,FSM,239.5636111111111,PNG
510073000,8488,2017,FSM,179.93111111111114,KIR
510073000,8317,2017,FSM,194.8377777777779,NRU
431680210,NA,2022,JPN,172.42371111111112,high_seas
431680210,8487,2022,JPN,1.366511111111111,JPN
431680210,8315,2022,JPN,436.8988777777778,PLW
431817000,8488,2015,JPN,46.51722222222222,KIR
431817000,8316,2015,JPN,75.27499999999999,FSM
431817000,NA,2015,JPN,0.9930555555555556,high_seas
431817000,8317,2015,JPN,21.015277777777776,NRU
431817000,8318,2015,JPN,0.6333333333333333,MHL
431817000,8314,2015,JPN,21.671666666666667,SLB
431817000,8324,2015,JPN,22.80888888888889,PNG
416000947,8492,2019,TWN,8.456944444444444,IDN
416000947,8486,2019,TWN,152.96138888888888,CHN
416000947,8315,2019,TWN,1767.9488888888893,PLW
416000947,NA,2019,TWN,1836.736388888889,high_seas
416000502,NA,2021,TWN,3817.272979355,high_seas
416000502,8343,2021,TWN,4.574999999999999,MUS
416003009,8322,2019,TWN,51.109444444444435,PHL
416003009,NA,2019,TWN,3846.5766666666664,high_seas
416003009,8315,2019,TWN,2.2594444444444446,PLW
416003009,8492,2019,TWN,0.6591666666666667,IDN
431301296,8315,2018,JPN,1089.1019444444446,PLW
431301296,8487,2018,JPN,53.665833333333325,JPN
431301296,NA,2018,JPN,566.4391666666666,high_seas
431503000,8326,2014,JPN,40.37222222222222,TUV
431503000,8324,2014,JPN,180.58277777777778,PNG
431503000,8317,2014,JPN,109.09416666666667,NRU
431503000,8487,2014,JPN,0.4186111111111111,JPN
431503000,8316,2014,JPN,210.07194444444443,FSM
