pixel_id,mpa_distance_bin,fishing_hours_pre_mpa,fishing_hours_post_mpa,fishing_hours_delta,fishing_hours_delta_relative
13278,3,81.89500000000002,5.005277777777777,-76.88972222222225,-0.9388817659469103
13279,3,126.02500000000006,0.6966666666666668,-125.32833333333339,-0.994471996297031
13282,3,5.6113888888888885,20.98444444444449,15.373055555555602,2.7396168506509664
13283,3,28.551111111111094,11.34027777777778,-17.210833333333312,-0.6028078300124529
13484,3,10.893611111111111,0,-10.893611111111111,-1
13485,3,11.573888888888888,0,-11.573888888888888,-1
13486,3,30.755555555555553,7.536666666666668,-23.218888888888884,-0.7549494219653178
13487,3,13.290833333333332,0,-13.290833333333332,-1
13488,3,36.40361111111111,0,-36.40361111111111,-1
13600,3,514.8169444444452,120.0994444444445,-394.7175000000007,-0.7667142743833976
13601,3,272.8055555555558,296.6961111111133,23.890555555557455,0.08757356684656017
13602,3,474.87333333333345,188.0755555555554,-286.79777777777804,-0.6039458475476506
13603,3,286.5613888888891,78.48472222222229,-208.07666666666682,-0.7261155017201085
13604,3,157.09722222222229,116.9944444444445,-40.10277777777779,-0.25527362744231274
13605,3,82.80750000000002,285.49888888888916,202.69138888888915,2.447741918170324
13606,3,169.32138888888892,74.43000000000002,-94.8913888888889,-0.5604217489094538
13607,3,231.42277777777804,78.39861111111111,-153.02416666666693,-0.6612320884576333
13608,3,254.4116666666667,129.80055555555575,-124.61111111111094,-0.4898010879130711
13609,3,121.13388888888886,245.0055555555556,123.87166666666673,1.0226012538926172
13610,3,25.17194444444444,328.73500000000007,303.56305555555565,12.059579116962233
13611,3,272.50194444444463,516.9005555555565,244.39861111111185,0.8968692374264424
13612,3,644.1916666666677,529.9261111111166,-114.26555555555115,-0.17737819575781166
13613,3,423.6561111111112,581.4955555555601,157.83944444444893,0.3725650127658675
13614,3,734.4661111111111,249.16250000000045,-485.3036111111106,-0.6607569822070295
13615,3,2553.5888888889017,25.15833333333333,-2528.4305555555684,-0.9901478529128939
13616,3,2140.9919444444563,32.09888888888886,-2108.8930555555676,-0.9850074686305195
13617,3,347.7883333333331,78.80972222222232,-268.9786111111108,-0.7733974527929659
13618,3,516.2683333333335,61.0958333333333,-455.17250000000024,-0.8816587627235192
13619,3,724.0075000000006,49.28472222222222,-674.7227777777784,-0.9319278844180175
13620,3,706.5105555555556,0,-706.5105555555556,-1
13621,3,635.9461111111112,0,-635.9461111111112,-1
13622,3,198.67194444444468,5.446111111111112,-193.22583333333355,-0.9725874172805812
13623,3,161.23194444444442,61.15277777777787,-100.07916666666655,-0.6207154978593634
13624,2,226.68472222222223,26.45388888888889,-200.23083333333335,-0.8833009625458756
13625,0,256.54722222222216,18.10666666666668,-238.44055555555548,-0.9294217005749428
13626,0,9.354722222222229,0,-9.354722222222229,-1
13666,3,245.74194444444447,175.23000000000005,-70.51194444444442,-0.2869349170482585
13667,3,174.5769444444444,164.9663888888889,-9.610555555555493,-0.055050542820182416
13668,3,69.53916666666666,513.4350000000022,443.89583333333553,6.383393051877272
13669,3,31.95305555555555,593.5644444444464,561.6113888888908,17.57614034477669
13670,3,9.388333333333334,420.06083333333333,410.6725,43.742854606781464
13822,3,13.850555555555555,0,-13.850555555555555,-1
13823,3,1.2780555555555555,85.11027777777763,83.83222222222207,65.59356661595294
13824,3,9.754444444444443,6.051388888888887,-3.703055555555556,-0.37962752021870383
13825,3,13.065277777777778,26.182222222222254,13.116944444444476,1.003954501966623
13831,3,11.72833333333334,0,-11.72833333333334,-1
13832,3,3.8102777777777774,0,-3.8102777777777774,-1
13890,3,1194.765277777778,2312.9600000000005,1118.1947222222225,0.9359116330381025
13936,3,94.42333333333336,171.266388888889,76.84305555555564,0.8138142643649763
13937,3,359.2536111111119,102.37444444444448,-256.87916666666746,-0.7150357260771374
13938,3,238.7269444444444,577.9430555555543,339.21611111110997,1.4209376821729103
13939,3,216.3169444444445,109.5116666666668,-106.80527777777769,-0.4937443899833187
13940,3,792.8566666666674,59.520277777777785,-733.3363888888896,-0.9249293342918925
13941,3,574.8372222222231,149.11444444444447,-425.7227777777786,-0.7405970965693673
13942,3,473.5011111111117,246.79055555555607,-226.71055555555563,-0.47879624827819206
13943,3,346.68305555555554,35.25194444444444,-311.4311111111111,-0.8983165058703154
13944,3,183.82972222222233,148.95166666666614,-34.87805555555619,-0.18973023042157403
13945,3,365.4161111111109,135.38750000000002,-230.0286111111109,-0.6294977263363378
13946,3,141.96694444444438,192.22388888888895,50.25694444444457,0.35400455113768764
13947,3,42.77305555555554,126.9836111111112,84.21055555555566,1.9687757739490754
13948,3,232.64750000000015,150.2102777777779,-82.43722222222226,-0.3543438989123984
13949,3,505.7661111111111,181.47222222222223,-324.2938888888889,-0.641193393081343
13950,3,397.3269444444444,115.27666666666669,-282.0502777777777,-0.7098694959440761
13951,3,459.2338888888896,33.11138888888893,-426.1225000000007,-0.9278986379489512
13952,3,561.8744444444449,74.41611111111119,-487.45833333333366,-0.8675574021084188
13953,3,866.5747222222236,155.75666666666666,-710.818055555557,-0.8202617008406985
13954,3,758.3275000000011,153.72250000000005,-604.605000000001,-0.7972874516617162
13955,3,1073.18888888889,145.25305555555553,-927.9358333333345,-0.8646528518330626
13956,3,1633.0780555555575,69.41111111111113,-1563.6669444444465,-0.9574967584219372
13957,3,742.7091666666668,55.00833333333334,-687.7008333333334,-0.925935566972716
13958,3,519.4861111111112,278.6927777777776,-240.79333333333358,-0.46352217736545237
13959,3,780.0952777777782,300.42555555555555,-479.6697222222226,-0.6148860733891838
13960,2,659.8072222222229,27.113888888888887,-632.693333333334,-0.9589063472243154
13961,0,278.96805555555557,9.759444444444444,-269.2086111111111,-0.965015906839194
13962,0,6.096111111111113,0,-6.096111111111113,-1
13966,1,139.2622222222223,0,-139.2622222222223,-1
13979,3,0.8652777777777778,0,-0.8652777777777778,-1
13982,3,0.4336111111111112,0,-0.4336111111111112,-1
13983,2,0.23,0,-0.23,-1
14001,3,173.88027777777776,864.3891666666669,690.5088888888891,3.9711742913786483
14002,3,254.17222222222227,499.3122222222224,245.1400000000001,0.9644641647177112
14003,3,489.2269444444449,370.21666666666664,-119.01027777777824,-0.24326190355873312
14004,3,385.66194444444466,304.18555555555565,-81.476388888889,-0.21126375070855827
14005,3,135.89388888888888,271.0705555555556,135.1766666666667,0.9947221892898466
14006,3,39.85305555555557,331.94972222222225,292.0966666666667,7.329341818207162
14007,3,379.1474999999999,331.4569444444446,-47.69055555555531,-0.12578364767156666
14008,3,180.6616666666665,157.36083333333335,-23.300833333333145,-0.12897497163205532
14153,3,10.064444444444446,266.83444444444444,256.77,25.512585559726205
14154,3,36.20944444444445,106.5766666666667,70.36722222222224,1.9433389078969576
14155,3,24.241111111111113,63.95194444444443,39.71083333333331,1.638160608699637
14156,3,70.86277777777777,1.981111111111111,-68.88166666666666,-0.9720429938927349
14157,3,17.506944444444436,0,-17.506944444444436,-1
14160,3,26.704166666666673,44.28333333333331,17.579166666666637,0.6582930254329836
14161,3,1.739999999999999,54.5594444444445,52.8194444444445,30.356002554278465
14166,3,8.161111111111111,90.8569444444444,82.69583333333328,10.132913546630354
14167,3,14.300833333333337,1.7694444444444444,-12.531388888888893,-0.8762698366451063
14178,3,3.159166666666666,0,-3.159166666666666,-1
14179,3,29.478055555555567,0,-29.478055555555567,-1
14226,3,413.68138888888893,144.3636111111111,-269.3177777777778,-0.6510270585320291
14227,3,478.30194444444464,461.4636111111112,-16.838333333333424,-0.03520440075335971
14228,3,95.31083333333335,1724.295000000001,1628.9841666666675,17.09128028468258
14229,3,366.12916666666666,2497.769444444445,2131.6402777777785,5.8220990618823825
14230,3,1202.0680555555557,2984.5433333333362,1782.4752777777805,1.4828405675866496
14231,3,339.4541666666667,2355.2605555555574,2015.8063888888908,5.938375742102318
14274,3,406.0669444444445,28.5088888888889,-377.5580555555556,-0.9297926381870532
14275,3,243.13694444444445,136.45305555555552,-106.68388888888893,-0.4387810710242172
14276,3,282.8244444444444,260.277777777778,-22.546666666666397,-0.07971965333815151
14277,3,106.77666666666673,59.24694444444448,-47.52972222222225,-0.4451321033517518
14278,3,41.024722222222245,74.45361111111113,33.428888888888885,0.8148474158535837
14279,3,272.3497222222232,14.203333333333331,-258.1463888888899,-0.9478489156609304
14280,3,69.81027777777777,10.85972222222222,-58.95055555555555,-0.8444394927521816
14281,3,19.416111111111107,0,-19.416111111111107,-1
14282,3,22.50777777777779,88.65999999999985,66.15222222222206,2.939082786197355
14283,3,14.437222222222225,131.82555555555558,117.38833333333335,8.13095009042983
14284,3,5.569444444444445,120.0894444444445,114.52000000000005,20.56219451371572
14287,3,36.00527777777779,50.76833333333337,14.763055555555582,0.4100247648878642
14288,3,174.32999999999998,42.59944444444446,-131.73055555555553,-0.7556390498224949
