lon,lat,year,flag,fishing_hours
135.70000000000002,4,2018,TWN,3.07361111111111
135.70000000000002,4,2019,PHL,0
135.70000000000002,4,2019,PNG,0
135.70000000000002,4,2019,TWN,3.1263888888888887
135.70000000000002,4,2020,JPN,0
135.70000000000002,4,2020,NRU,0
135.70000000000002,4,2020,PHL,0
135.70000000000002,4,2021,PHL,0
135.70000000000002,4,2021,PNG,0
135.70000000000002,4.1000000000000005,2016,JPN,0
135.70000000000002,4.1000000000000005,2016,PNG,0
135.70000000000002,4.1000000000000005,2016,TWN,0
135.70000000000002,4.1000000000000005,2017,TWN,0
135.70000000000002,4.1000000000000005,2018,CHN,7.621388888888889
135.70000000000002,4.1000000000000005,2018,PHL,0
135.70000000000002,4.1000000000000005,2018,TWN,4.561388888888889
135.70000000000002,4.1000000000000005,2019,PHL,0
135.70000000000002,4.1000000000000005,2019,TWN,20.123888888888885
135.70000000000002,4.1000000000000005,2019,USA,0
135.70000000000002,4.1000000000000005,2020,TWN,0
135.70000000000002,4.1000000000000005,2021,PHL,0
135.70000000000002,4.1000000000000005,2021,PNG,0
135.70000000000002,4.1000000000000005,2021,TWN,0
135.70000000000002,4.2,2016,PHL,0
135.70000000000002,4.2,2017,TWN,0
135.70000000000002,4.2,2018,CHN,15.438333333333333
135.70000000000002,4.2,2018,SLB,0
135.70000000000002,4.2,2018,TWN,4.3325
135.70000000000002,4.2,2019,JPN,0
135.70000000000002,4.2,2019,PHL,0
135.70000000000002,4.2,2019,TWN,18.71638888888889
135.70000000000002,4.2,2020,PHL,0
135.70000000000002,4.2,2020,PNG,0
135.70000000000002,4.2,2021,PHL,0
135.70000000000002,4.2,2021,PNG,0
135.70000000000002,4.2,2021,TWN,0
135.70000000000002,4.3,2016,JPN,12.67027777777778
135.70000000000002,4.3,2016,TWN,0
135.70000000000002,4.3,2017,TWN,1.0922222222222222
135.70000000000002,4.3,2018,CHN,42.40972222222222
135.70000000000002,4.3,2018,PHL,0
135.70000000000002,4.3,2018,TWN,15.787500000000001
135.70000000000002,4.3,2019,JPN,0
135.70000000000002,4.3,2019,PHL,0
135.70000000000002,4.3,2019,PNG,0
135.70000000000002,4.3,2019,TWN,11.688333333333333
135.70000000000002,4.3,2019,VUT,0
135.70000000000002,4.3,2020,PHL,0
135.70000000000002,4.3,2020,TWN,0
135.70000000000002,4.3,2021,TWN,0
135.70000000000002,4.4,2016,PNG,0
135.70000000000002,4.4,2017,CHN,5.642777777777778
135.70000000000002,4.4,2017,TWN,3.8163888888888886
135.70000000000002,4.4,2018,CHN,7.286111111111111
135.70000000000002,4.4,2018,JPN,0
135.70000000000002,4.4,2018,TWN,15.533055555555556
135.70000000000002,4.4,2019,JPN,0
135.70000000000002,4.4,2019,PNG,0
135.70000000000002,4.4,2019,TWN,16.309444444444445
135.70000000000002,4.4,2020,TWN,0
135.70000000000002,4.4,2021,SLB,0
135.70000000000002,4.4,2021,TWN,0
135.70000000000002,4.5,2017,JPN,0
135.70000000000002,4.5,2017,PHL,0
135.70000000000002,4.5,2018,CHN,0.7661111111111111
135.70000000000002,4.5,2018,JPN,0
135.70000000000002,4.5,2018,PHL,0
135.70000000000002,4.5,2018,TWN,21.272777777777776
135.70000000000002,4.5,2019,PHL,0
135.70000000000002,4.5,2019,TWN,22.566388888888888
135.70000000000002,4.5,2020,TWN,0
135.70000000000002,4.5,2021,FSM,0
135.70000000000002,4.5,2021,PHL,0
135.70000000000002,4.5,2021,TWN,0
135.70000000000002,4.6000000000000005,2016,PHL,0
135.70000000000002,4.6000000000000005,2017,PNG,0
135.70000000000002,4.6000000000000005,2017,TWN,0
135.70000000000002,4.6000000000000005,2018,CHN,23.990000000000002
135.70000000000002,4.6000000000000005,2018,JPN,0.65
135.70000000000002,4.6000000000000005,2018,PHL,0
135.70000000000002,4.6000000000000005,2018,TWN,18.76388888888889
135.70000000000002,4.6000000000000005,2019,TWN,5.2316666666666665
135.70000000000002,4.6000000000000005,2020,FSM,0
135.70000000000002,4.6000000000000005,2020,TWN,0
135.70000000000002,4.6000000000000005,2021,PHL,0
135.70000000000002,4.6000000000000005,2021,TWN,0
135.70000000000002,4.7,2016,TWN,8.51
135.70000000000002,4.7,2017,FSM,0
135.70000000000002,4.7,2017,JPN,0
135.70000000000002,4.7,2017,PHL,6.1880555555555565
135.70000000000002,4.7,2017,TWN,0.4080555555555555
135.70000000000002,4.7,2018,CHN,1.8491666666666664
135.70000000000002,4.7,2018,JPN,0
135.70000000000002,4.7,2018,TWN,15.307222222222224
135.70000000000002,4.7,2019,JPN,0
135.70000000000002,4.7,2019,NRU,0
135.70000000000002,4.7,2019,TWN,9.7716666666666665
135.70000000000002,4.7,2020,NRU,0
135.70000000000002,4.7,2020,TWN,0
135.70000000000002,4.800000000000001,2017,PHL,0
135.70000000000002,4.800000000000001,2017,TWN,0.03277777777777778
135.70000000000002,4.800000000000001,2018,CHN,0
135.70000000000002,4.800000000000001,2018,JPN,0
135.70000000000002,4.800000000000001,2018,TWN,35.7925
135.70000000000002,4.800000000000001,2019,CHN,0
135.70000000000002,4.800000000000001,2019,PNG,0
135.70000000000002,4.800000000000001,2019,TWN,7.572222222222221
135.70000000000002,4.800000000000001,2019,VUT,0
135.70000000000002,4.800000000000001,2020,FSM,0
135.70000000000002,4.800000000000001,2020,TWN,0
135.70000000000002,4.800000000000001,2021,CHN,0
135.70000000000002,4.800000000000001,2021,TWN,0
135.70000000000002,4.9,2016,JPN,0
135.70000000000002,4.9,2016,TWN,0
135.70000000000002,4.9,2017,JPN,0
135.70000000000002,4.9,2017,PHL,0
135.70000000000002,4.9,2017,TWN,11.946111111111112
135.70000000000002,4.9,2018,CHN,1.2727777777777778
135.70000000000002,4.9,2018,JPN,0
135.70000000000002,4.9,2018,PNG,0
135.70000000000002,4.9,2018,TWN,36.4725
135.70000000000002,4.9,2019,CHN,0
135.70000000000002,4.9,2019,JPN,0
135.70000000000002,4.9,2019,PHL,0
135.70000000000002,4.9,2019,PNG,0
135.70000000000002,4.9,2019,TWN,7.308333333333334
135.70000000000002,4.9,2019,VUT,0
135.70000000000002,4.9,2020,CHN,0
135.70000000000002,4.9,2020,NRU,0
135.70000000000002,4.9,2020,TWN,0
135.70000000000002,4.9,2021,CHN,0
135.70000000000002,4.9,2021,TWN,0
135.70000000000002,5,2016,JPN,0
135.70000000000002,5,2016,KIR,0
135.70000000000002,5,2016,TWN,0
135.70000000000002,5,2017,CHN,9.632222222222222
135.70000000000002,5,2017,FSM,0
135.70000000000002,5,2017,JPN,0
135.70000000000002,5,2017,PHL,3.9827777777777773
135.70000000000002,5,2017,TWN,22.265
135.70000000000002,5,2018,CHN,0.4311111111111112
135.70000000000002,5,2018,PNG,0
135.70000000000002,5,2018,TWN,62.71805555555555
135.70000000000002,5,2019,CHN,0
135.70000000000002,5,2019,JPN,0
135.70000000000002,5,2019,TWN,9.3475
135.70000000000002,5,2020,CHN,0
135.70000000000002,5,2020,NRU,0
135.70000000000002,5,2020,PHL,0
135.70000000000002,5,2020,SLB,0
135.70000000000002,5,2020,TWN,0
135.70000000000002,5,2021,CHN,0
135.70000000000002,5,2021,TWN,0
135.70000000000002,5.1000000000000005,2016,PNG,0
135.70000000000002,5.1000000000000005,2016,TWN,0.9375
135.70000000000002,5.1000000000000005,2017,CHN,0
135.70000000000002,5.1000000000000005,2017,FSM,0
135.70000000000002,5.1000000000000005,2017,JPN,0
135.70000000000002,5.1000000000000005,2017,TWN,4.137777777777778
135.70000000000002,5.1000000000000005,2018,CHN,2.046666666666667
135.70000000000002,5.1000000000000005,2018,TWN,73.16027777777776
135.70000000000002,5.1000000000000005,2019,PNG,0
135.70000000000002,5.1000000000000005,2019,TWN,18.007222222222218
135.70000000000002,5.1000000000000005,2020,FSM,0
135.70000000000002,5.1000000000000005,2020,JPN,0
135.70000000000002,5.1000000000000005,2020,PNG,0
135.70000000000002,5.1000000000000005,2020,TWN,0
135.70000000000002,5.1000000000000005,2021,TWN,0
135.70000000000002,5.2,2016,CHN,0
135.70000000000002,5.2,2016,TWN,22.945
135.70000000000002,5.2,2017,JPN,3.001944444444444
135.70000000000002,5.2,2017,PHL,0
135.70000000000002,5.2,2017,TWN,2.685
135.70000000000002,5.2,2017,USA,0
135.70000000000002,5.2,2018,CHN,1.5269444444444444
135.70000000000002,5.2,2018,PNG,0
135.70000000000002,5.2,2018,TWN,87.09694444444443
135.70000000000002,5.2,2018,VUT,0
135.70000000000002,5.2,2019,TWN,10.289444444444445
135.70000000000002,5.2,2019,USA,4.684166666666666
135.70000000000002,5.2,2020,FSM,0
135.70000000000002,5.2,2020,TWN,0
135.70000000000002,5.2,2021,TUV,0
135.70000000000002,5.2,2021,TWN,0
135.70000000000002,5.300000000000001,2016,PNG,0
135.70000000000002,5.300000000000001,2016,TWN,3.8741666666666665
135.70000000000002,5.300000000000001,2017,FSM,0
135.70000000000002,5.300000000000001,2017,JPN,2.3088888888888888
135.70000000000002,5.300000000000001,2017,PHL,1.488611111111111
135.70000000000002,5.300000000000001,2017,TWN,33.699999999999996
135.70000000000002,5.300000000000001,2018,CHN,1.9866666666666664
135.70000000000002,5.300000000000001,2018,TWN,66.47166666666666
135.70000000000002,5.300000000000001,2018,UNK,1.5572222222222225
135.70000000000002,5.300000000000001,2018,USA,0
135.70000000000002,5.300000000000001,2019,ALB,3.5341666666666667
135.70000000000002,5.300000000000001,2019,CHN,0
135.70000000000002,5.300000000000001,2019,TWN,20.886666666666663
135.70000000000002,5.300000000000001,2019,USA,0.2969444444444444
135.70000000000002,5.300000000000001,2020,FSM,0
135.70000000000002,5.300000000000001,2020,TWN,0
135.70000000000002,5.300000000000001,2021,FSM,0
135.70000000000002,5.300000000000001,2021,TWN,0
135.70000000000002,5.300000000000001,2021,VUT,0
135.70000000000002,5.4,2016,CHN,0
135.70000000000002,5.4,2016,TWN,2.259444444444444
135.70000000000002,5.4,2017,CHN,10.240555555555556
135.70000000000002,5.4,2017,JPN,0
135.70000000000002,5.4,2017,PHL,6.493333333333332
135.70000000000002,5.4,2017,TWN,4.939166666666667
135.70000000000002,5.4,2018,CHN,0
135.70000000000002,5.4,2018,JPN,0
135.70000000000002,5.4,2018,TWN,39.15416666666667
135.70000000000002,5.4,2018,UNK,11.73638888888889
135.70000000000002,5.4,2018,USA,0
135.70000000000002,5.4,2019,PHL,0
135.70000000000002,5.4,2019,TWN,23.738611111111112
135.70000000000002,5.4,2020,FSM,0
135.70000000000002,5.4,2020,TWN,0
135.70000000000002,5.4,2021,NRU,0
135.70000000000002,5.4,2021,TWN,0
135.70000000000002,5.4,2021,VUT,0
135.70000000000002,5.5,2016,PNG,0
135.70000000000002,5.5,2016,TWN,22.226111111111113
135.70000000000002,5.5,2017,CHN,18.899166666666662
135.70000000000002,5.5,2017,FSM,0
135.70000000000002,5.5,2017,JPN,0
135.70000000000002,5.5,2017,TWN,3.618888888888889
135.70000000000002,5.5,2018,CHN,1.4233333333333331
135.70000000000002,5.5,2018,JPN,0
135.70000000000002,5.5,2018,TWN,49.14527777777778
135.70000000000002,5.5,2019,NRU,0
135.70000000000002,5.5,2019,TWN,35.26361111111111
135.70000000000002,5.5,2020,FSM,0
135.70000000000002,5.5,2020,TWN,0
135.70000000000002,5.5,2021,NRU,0
135.70000000000002,5.5,2021,TWN,0
135.70000000000002,5.6000000000000005,2016,SLB,0
135.70000000000002,5.6000000000000005,2016,TWN,18.174166666666665
135.70000000000002,5.6000000000000005,2017,CHN,2.294722222222222
135.70000000000002,5.6000000000000005,2017,FSM,0
135.70000000000002,5.6000000000000005,2017,JPN,0.8247222222222224
135.70000000000002,5.6000000000000005,2017,PHL,2.0700000000000003
135.70000000000002,5.6000000000000005,2017,TWN,12.24861111111111
135.70000000000002,5.6000000000000005,2018,CHN,0
135.70000000000002,5.6000000000000005,2018,JPN,1.2808333333333335
135.70000000000002,5.6000000000000005,2018,TWN,70.23027777777779
135.70000000000002,5.6000000000000005,2019,ALB,3.2172222222222224
135.70000000000002,5.6000000000000005,2019,NRU,0
135.70000000000002,5.6000000000000005,2019,TWN,21.120555555555555
135.70000000000002,5.6000000000000005,2019,VUT,0
135.70000000000002,5.6000000000000005,2020,FSM,0
135.70000000000002,5.6000000000000005,2020,TWN,0
135.70000000000002,5.6000000000000005,2021,TWN,0
135.70000000000002,5.7,2016,TWN,0.4413888888888889
135.70000000000002,5.7,2017,FSM,0
135.70000000000002,5.7,2017,JPN,0
135.70000000000002,5.7,2017,PHL,6.013888888888889
135.70000000000002,5.7,2017,PNG,0
135.70000000000002,5.7,2017,TWN,8.850555555555555
135.70000000000002,5.7,2018,CHN,0
135.70000000000002,5.7,2018,JPN,0
135.70000000000002,5.7,2018,KIR,0
135.70000000000002,5.7,2018,TWN,65.72777777777777
135.70000000000002,5.7,2018,UNK,23.6225
135.70000000000002,5.7,2019,NRU,0
135.70000000000002,5.7,2019,TWN,22.565833333333334
135.70000000000002,5.7,2020,TWN,0
135.70000000000002,5.7,2021,NRU,0
135.70000000000002,5.7,2021,TWN,0
135.70000000000002,5.800000000000001,2016,TWN,4.282222222222222
135.70000000000002,5.800000000000001,2017,CHN,0
135.70000000000002,5.800000000000001,2017,FSM,0.7902777777777779
135.70000000000002,5.800000000000001,2017,JPN,0
135.70000000000002,5.800000000000001,2017,PHL,0
135.70000000000002,5.800000000000001,2017,PNG,0
135.70000000000002,5.800000000000001,2017,TWN,28.921944444444442
135.70000000000002,5.800000000000001,2018,CHN,0
135.70000000000002,5.800000000000001,2018,JPN,0
135.70000000000002,5.800000000000001,2018,TWN,78.85305555555556
135.70000000000002,5.800000000000001,2018,UNK,10.200833333333334
135.70000000000002,5.800000000000001,2019,PNG,0
135.70000000000002,5.800000000000001,2019,TWN,55.05833333333334
135.70000000000002,5.800000000000001,2019,USA,0
135.70000000000002,5.800000000000001,2021,FSM,0
135.70000000000002,5.800000000000001,2021,MHL,1.255
135.70000000000002,5.9,2016,TWN,5.207222222222222
135.70000000000002,5.9,2017,FSM,0
135.70000000000002,5.9,2017,JPN,0.5736111111111111
135.70000000000002,5.9,2017,PNG,0
135.70000000000002,5.9,2017,TWN,44.97361111111111
135.70000000000002,5.9,2018,CHN,0
135.70000000000002,5.9,2018,SLB,0
135.70000000000002,5.9,2018,TWN,83.61111111111111
135.70000000000002,5.9,2018,UNK,7.504444444444445
135.70000000000002,5.9,2019,ALB,0
135.70000000000002,5.9,2019,TWN,66.91805555555555
135.70000000000002,5.9,2020,VUT,0
135.70000000000002,6,2016,TWN,21.210277777777776
135.70000000000002,6,2017,FSM,0
135.70000000000002,6,2017,JPN,0
135.70000000000002,6,2017,TWN,7.72638888888889
135.70000000000002,6,2018,JPN,5.7725
135.70000000000002,6,2018,TWN,131.50361111111113
135.70000000000002,6,2019,ALB,0
135.70000000000002,6,2019,JPN,0
135.70000000000002,6,2019,TWN,71.47055555555556
135.70000000000002,6,2020,FSM,0
135.70000000000002,6,2020,TWN,0
135.70000000000002,6,2021,TWN,0
135.70000000000002,6.1000000000000005,2016,PHL,0
135.70000000000002,6.1000000000000005,2016,TWN,8.336388888888887
135.70000000000002,6.1000000000000005,2017,FSM,0
135.70000000000002,6.1000000000000005,2017,JPN,0
135.70000000000002,6.1000000000000005,2017,PHL,0
135.70000000000002,6.1000000000000005,2017,TWN,30.34
135.70000000000002,6.1000000000000005,2018,CHN,0
135.70000000000002,6.1000000000000005,2018,JPN,0
135.70000000000002,6.1000000000000005,2018,TWN,59.46861111111111
135.70000000000002,6.1000000000000005,2019,ALB,17.4675
135.70000000000002,6.1000000000000005,2019,JPN,0
135.70000000000002,6.1000000000000005,2019,TWN,57.00722222222222
135.70000000000002,6.1000000000000005,2019,USA,0.14944444444444446
135.70000000000002,6.1000000000000005,2020,FSM,0
135.70000000000002,6.2,2016,PHL,0
135.70000000000002,6.2,2016,TWN,20.051944444444445
135.70000000000002,6.2,2017,FSM,0
135.70000000000002,6.2,2017,JPN,0
135.70000000000002,6.2,2017,PHL,0
135.70000000000002,6.2,2017,TWN,21.109444444444446
135.70000000000002,6.2,2018,CHN,0
135.70000000000002,6.2,2018,JPN,0
135.70000000000002,6.2,2018,TWN,60.5438888888889
135.70000000000002,6.2,2019,ALB,0
135.70000000000002,6.2,2019,JPN,0.42472222222222217
135.70000000000002,6.2,2019,TWN,129.2475
135.70000000000002,6.2,2021,FSM,0
135.70000000000002,6.300000000000001,2016,FSM,0
135.70000000000002,6.300000000000001,2016,PNG,0
135.70000000000002,6.300000000000001,2016,TWN,12.761388888888888
135.70000000000002,6.300000000000001,2017,JPN,0
135.70000000000002,6.300000000000001,2017,PNG,0
135.70000000000002,6.300000000000001,2017,TWN,42.556111111111115
135.70000000000002,6.300000000000001,2018,CHN,0
135.70000000000002,6.300000000000001,2018,TWN,63.36944444444444
135.70000000000002,6.300000000000001,2018,UNK,20.14222222222222
135.70000000000002,6.300000000000001,2019,JPN,0
135.70000000000002,6.300000000000001,2019,TWN,61.284444444444446
135.70000000000002,6.300000000000001,2021,NRU,0
135.70000000000002,6.4,2016,CHN,0
135.70000000000002,6.4,2016,TWN,11.940555555555555
135.70000000000002,6.4,2017,JPN,0
135.70000000000002,6.4,2017,MHL,0
135.70000000000002,6.4,2017,TWN,44.19
135.70000000000002,6.4,2018,CHN,0.9852777777777778
135.70000000000002,6.4,2018,JPN,0
135.70000000000002,6.4,2018,TWN,67.16472222222224
135.70000000000002,6.4,2018,UNK,13.078888888888889
135.70000000000002,6.4,2019,ALB,0.06694444444444445
135.70000000000002,6.4,2019,JPN,0
135.70000000000002,6.4,2019,MHL,0
135.70000000000002,6.4,2019,TWN,46.25472222222223
135.70000000000002,6.4,2019,USA,0
135.70000000000002,6.4,2020,CHN,0
135.70000000000002,6.4,2020,TWN,0
135.70000000000002,6.4,2021,TWN,0
135.70000000000002,6.5,2016,CHN,0
135.70000000000002,6.5,2016,FSM,0
135.70000000000002,6.5,2016,TWN,0
135.70000000000002,6.5,2017,TWN,28.91222222222222
135.70000000000002,6.5,2018,CHN,3.3772222222222226
135.70000000000002,6.5,2018,TWN,93.63
135.70000000000002,6.5,2018,UNK,1.98
135.70000000000002,6.5,2019,JPN,0
135.70000000000002,6.5,2019,TWN,53.13666666666668
135.70000000000002,6.5,2020,CHN,0
135.70000000000002,6.5,2020,TWN,0
135.70000000000002,6.6000000000000005,2016,TWN,13.677222222222222
135.70000000000002,6.6000000000000005,2017,JPN,0
135.70000000000002,6.6000000000000005,2017,TWN,20.641111111111112
135.70000000000002,6.6000000000000005,2018,CHN,6.429166666666667
135.70000000000002,6.6000000000000005,2018,TWN,87.51611111111112
135.70000000000002,6.6000000000000005,2019,JPN,0
135.70000000000002,6.6000000000000005,2019,PHL,0
135.70000000000002,6.6000000000000005,2019,TWN,27.13388888888889
135.70000000000002,6.7,2016,CHN,0
135.70000000000002,6.7,2016,TWN,11.69888888888889
135.70000000000002,6.7,2017,TWN,17.831666666666667
135.70000000000002,6.7,2018,CHN,4.280277777777778
135.70000000000002,6.7,2018,TWN,60.773888888888884
135.70000000000002,6.7,2019,CHN,7.268055555555556
135.70000000000002,6.7,2019,JPN,0
135.70000000000002,6.7,2019,TWN,31.783611111111114
135.70000000000002,6.7,2020,FSM,0
135.70000000000002,6.800000000000001,2016,TWN,3.4816666666666665
135.70000000000002,6.800000000000001,2017,IDN,16.155277777777776
135.70000000000002,6.800000000000001,2017,TWN,10.480555555555554
135.70000000000002,6.800000000000001,2018,CHN,3.768333333333333
135.70000000000002,6.800000000000001,2018,JPN,0
135.70000000000002,6.800000000000001,2018,TWN,79.7225
135.70000000000002,6.800000000000001,2019,JPN,0
135.70000000000002,6.800000000000001,2019,TWN,118.43916666666665
135.70000000000002,6.9,2016,TWN,6.579722222222222
135.70000000000002,6.9,2017,TWN,30.42555555555555
135.70000000000002,6.9,2018,CHN,2.8533333333333335
135.70000000000002,6.9,2018,TWN,103.02666666666666
135.70000000000002,6.9,2019,ALB,0.6083333333333334
135.70000000000002,6.9,2019,JPN,0
135.70000000000002,6.9,2019,PHL,0
135.70000000000002,6.9,2019,TWN,83.36222222222221
135.70000000000002,7,2016,TWN,0
135.70000000000002,7,2017,JPN,3.925555555555555
135.70000000000002,7,2017,TWN,10.088611111111112
135.70000000000002,7,2018,ARG,0
135.70000000000002,7,2018,CHN,8.803333333333333
135.70000000000002,7,2018,MHL,0
135.70000000000002,7,2018,TWN,85.57861111111112
135.70000000000002,7,2019,ALB,3.137222222222222
135.70000000000002,7,2019,JPN,0
135.70000000000002,7,2019,TWN,76.82277777777779
135.70000000000002,7,2021,TWN,0
135.70000000000002,7.1000000000000005,2016,CHN,0
135.70000000000002,7.1000000000000005,2016,JPN,12.116944444444444
135.70000000000002,7.1000000000000005,2016,TWN,21.237777777777776
135.70000000000002,7.1000000000000005,2017,CHN,0
135.70000000000002,7.1000000000000005,2017,JPN,9.166388888888887
135.70000000000002,7.1000000000000005,2017,TWN,38.82805555555556
135.70000000000002,7.1000000000000005,2018,CHN,10.38861111111111
135.70000000000002,7.1000000000000005,2018,TWN,85.29694444444442
135.70000000000002,7.1000000000000005,2018,UNK,5.148333333333333
135.70000000000002,7.1000000000000005,2019,ALB,3.825
135.70000000000002,7.1000000000000005,2019,CHN,0
135.70000000000002,7.1000000000000005,2019,JPN,0
135.70000000000002,7.1000000000000005,2019,TWN,103.00194444444445
135.70000000000002,7.1000000000000005,2020,CHN,0
135.70000000000002,7.1000000000000005,2020,TWN,0
135.70000000000002,7.1000000000000005,2021,CHN,0
135.70000000000002,7.1000000000000005,2021,TWN,0
135.70000000000002,7.2,2016,TWN,13.432222222222224
135.70000000000002,7.2,2017,JPN,0
135.70000000000002,7.2,2017,TWN,37.26583333333333
135.70000000000002,7.2,2018,CHN,1.6347222222222222
135.70000000000002,7.2,2018,TWN,139.27583333333334
135.70000000000002,7.2,2019,FSM,0
135.70000000000002,7.2,2019,JPN,0
135.70000000000002,7.2,2019,PHL,0
135.70000000000002,7.2,2019,TWN,63.09027777777778
135.70000000000002,7.2,2020,CHN,0
135.70000000000002,7.2,2020,TWN,0
135.70000000000002,7.2,2021,CHN,0
135.70000000000002,7.2,2021,TWN,0
135.70000000000002,7.300000000000001,2016,TWN,0.4083333333333333
135.70000000000002,7.300000000000001,2017,IDN,0
135.70000000000002,7.300000000000001,2017,JPN,0
135.70000000000002,7.300000000000001,2017,TWN,7.213333333333334
135.70000000000002,7.300000000000001,2018,CHN,0
135.70000000000002,7.300000000000001,2018,TWN,106.33833333333334
135.70000000000002,7.300000000000001,2019,PHL,0
135.70000000000002,7.300000000000001,2019,TWN,32.224722222222226
135.70000000000002,7.300000000000001,2020,CHN,0
135.70000000000002,7.300000000000001,2020,TWN,0
135.70000000000002,7.300000000000001,2021,CHN,0
135.70000000000002,7.300000000000001,2021,TWN,0
135.70000000000002,7.4,2016,TWN,13.784444444444446
135.70000000000002,7.4,2017,JPN,0
135.70000000000002,7.4,2017,TWN,37.01833333333333
135.70000000000002,7.4,2018,CHN,0
135.70000000000002,7.4,2018,TWN,88.2761111111111
135.70000000000002,7.4,2019,JPN,0
135.70000000000002,7.4,2019,PHL,0
135.70000000000002,7.4,2019,TWN,84.49888888888889
135.70000000000002,7.4,2020,CHN,0
135.70000000000002,7.4,2020,TWN,0
135.70000000000002,7.4,2021,TWN,0
135.70000000000002,7.5,2016,CHN,0
135.70000000000002,7.5,2016,TWN,18.79444444444444
135.70000000000002,7.5,2017,JPN,0
135.70000000000002,7.5,2017,TWN,15.915555555555555
135.70000000000002,7.5,2018,TWN,66.57444444444445
135.70000000000002,7.5,2019,ALB,10.448611111111113
135.70000000000002,7.5,2019,CHN,0
135.70000000000002,7.5,2019,JPN,0
135.70000000000002,7.5,2019,TWN,41.915277777777774
135.70000000000002,7.5,2020,CHN,0
135.70000000000002,7.5,2020,TWN,0
135.70000000000002,7.5,2021,TWN,0
135.70000000000002,7.6,2017,JPN,0
135.70000000000002,7.6,2017,TWN,22.9725
135.70000000000002,7.6,2018,TWN,37.851666666666674
135.70000000000002,7.6,2019,CHN,0
135.70000000000002,7.6,2019,JPN,0
135.70000000000002,7.6,2019,TWN,41.94555555555555
135.70000000000002,7.7,2017,JPN,0
135.70000000000002,7.7,2017,TWN,28.5075
135.70000000000002,7.7,2018,CHN,2.2202777777777776
135.70000000000002,7.7,2018,TWN,25.108055555555552
135.70000000000002,7.7,2019,ALB,0.45305555555555554
135.70000000000002,7.7,2019,JPN,0
135.70000000000002,7.7,2019,TWN,31.849999999999998
135.70000000000002,7.7,2020,TWN,0
135.70000000000002,7.800000000000001,2017,IDN,0
135.70000000000002,7.800000000000001,2017,JPN,0
135.70000000000002,7.800000000000001,2017,PNG,0
135.70000000000002,7.800000000000001,2017,TWN,26.157777777777778
135.70000000000002,7.800000000000001,2018,CHN,5.855555555555555
135.70000000000002,7.800000000000001,2018,TWN,68.90055555555556
135.70000000000002,7.800000000000001,2018,UNK,5.626944444444445
135.70000000000002,7.800000000000001,2019,ALB,2.51
135.70000000000002,7.800000000000001,2019,CHN,0
135.70000000000002,7.800000000000001,2019,TWN,61.644166666666656
135.70000000000002,7.800000000000001,2020,TWN,0
135.70000000000002,7.800000000000001,2021,TWN,0
135.70000000000002,7.9,2016,TWN,2.500277777777778
135.70000000000002,7.9,2017,IDN,16.226111111111113
135.70000000000002,7.9,2017,JPN,0
135.70000000000002,7.9,2017,PNG,0
135.70000000000002,7.9,2017,TWN,13.88527777777778
135.70000000000002,7.9,2018,PNG,0
135.70000000000002,7.9,2018,TWN,62.65749999999999
135.70000000000002,7.9,2019,ALB,0.2227777777777778
135.70000000000002,7.9,2019,JPN,0
135.70000000000002,7.9,2019,TWN,84.94583333333334
135.70000000000002,7.9,2020,TWN,0
135.70000000000002,7.9,2021,TWN,0
135.70000000000002,8,2016,TWN,0
135.70000000000002,8,2017,JPN,0
135.70000000000002,8,2017,TWN,25.506944444444443
135.70000000000002,8,2017,USA,0
135.70000000000002,8,2018,TWN,78.7275
135.70000000000002,8,2019,ALB,14.553055555555556
135.70000000000002,8,2019,JPN,0
135.70000000000002,8,2019,TWN,17.501944444444447
135.70000000000002,8,2020,SLB,0
135.70000000000002,8,2020,TWN,0
135.70000000000002,8,2021,JPN,0
135.70000000000002,8,2021,TWN,0
135.70000000000002,8.1,2016,MHL,0
135.70000000000002,8.1,2016,TWN,0
135.70000000000002,8.1,2017,MHL,0
135.70000000000002,8.1,2017,TWN,17.634444444444448
135.70000000000002,8.1,2018,TWN,55.35666666666666
135.70000000000002,8.1,2019,ALB,1.311388888888889
135.70000000000002,8.1,2019,CHN,0
135.70000000000002,8.1,2019,JPN,0
135.70000000000002,8.1,2019,TWN,33.63583333333333
135.70000000000002,8.1,2020,JPN,0
135.70000000000002,8.1,2020,TWN,0
135.70000000000002,8.1,2021,CHN,0
135.70000000000002,8.1,2021,JPN,0
135.70000000000002,8.1,2021,MHL,0
135.70000000000002,8.1,2021,TWN,0
135.70000000000002,8.200000000000001,2016,MHL,0
135.70000000000002,8.200000000000001,2016,TWN,17.3475
135.70000000000002,8.200000000000001,2017,FSM,0
135.70000000000002,8.200000000000001,2017,JPN,0
135.70000000000002,8.200000000000001,2017,TWN,36.70444444444445
135.70000000000002,8.200000000000001,2018,TWN,77.79833333333333
135.70000000000002,8.200000000000001,2019,JPN,0
135.70000000000002,8.200000000000001,2019,PNG,0
135.70000000000002,8.200000000000001,2019,TWN,20.89083333333333
135.70000000000002,8.200000000000001,2020,JPN,0
135.70000000000002,8.200000000000001,2020,TWN,0
135.70000000000002,8.200000000000001,2021,CHN,0
135.70000000000002,8.200000000000001,2021,JPN,0
135.70000000000002,8.200000000000001,2021,MHL,0
135.70000000000002,8.200000000000001,2021,TWN,0
135.70000000000002,8.3,2016,TWN,0
